permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/getglue,GetGlue,social,24000000,operating,USA,NY,New York,New York,4,,,2007-01-01,2012-01-11,2013-06-18
/company/giant-realm,Giant Realm,web,5500000,acquired,USA,NY,New York,New York,2,2007-01-01,2007,2008-03-01,2008-05-08,2010-05-01
/company/gigaspaces-technologies,GigaSpaces Technologies,software,11000000,operating,USA,NY,New York,New York,2,2000-01-01,2000,2005-08-08,2007-02-01,2013-01-01
/company/gilt-groupe,Gilt Groupe,fashion,236000000,operating,USA,NY,New York,New York,6,2007-01-01,2007,2007-11-01,2011-07-19,2013-02-28
/company/global-sugar-art,Global Sugar Art,ecommerce,,operating,USA,NY,Plattsburgh,Plattsburgh,1,2002-01-01,2002,2013-01-21,2013-01-21,
/company/globalone-group,GlobalOne Group,enterprise,,operating,USA,NY,New York,New York,1,,,2011-08-24,2011-08-24,2011-01-01
/company/globalserve,GlobalServe,finance,8220000,operating,USA,NY,New York,Valhalla,2,1996-01-01,1996,2007-07-12,2013-01-13,
/company/go-try-it-on,Go Try It On,fashion,3750000,acquired,USA,NY,New York,New York,3,2009-12-01,2009,2010-11-04,2012-11-13,2012-08-28
/company/gocella,Gocella,mobile,1085000,operating,USA,NY,New York,New York,3,2011-01-01,2011,2012-08-01,2012-12-01,2012-12-01
/company/gochime,GoChime,advertising,1048500,operating,USA,NY,New York,New York,2,2011-01-01,2011,2011-11-01,2011-12-20,2011-12-20
/company/gocrosscampus,GoCrossCampus,games_video,375000,operating,USA,NY,New York,New York,1,2007-01-01,2007,2007-09-01,2007-09-01,2011-03-02
/company/gojee,Gojee,fashion,4000000,operating,USA,NY,New York,New York,2,2010-06-11,2010,2011-09-14,2012-07-02,2012-09-05
/company/goodfilms,Goodfilms,social,170000,operating,USA,NY,New York,New York,2,2011-09-01,2011,2011-09-01,2012-02-01,2012-02-01
/company/gripeo,GripeO,web,50000,operating,USA,NY,Buffalo,Buffalo,1,2012-08-01,2012,2013-05-02,2013-05-02,2013-02-01
/company/groundlink,GroundLink,web,20000000,operating,USA,NY,New York,New York,1,2004-07-10,2004,2008-04-05,2008-04-05,2012-10-01
/company/grouper,Grouper,social,,operating,USA,NY,Soho,SoHo,1,2011-01-01,2011,2012-05-30,2012-05-30,2011-01-01
/company/grovo,Grovo,web,5500000,operating,USA,NY,New York,New York,1,2010-07-01,2010,2013-07-17,2013-07-17,2013-03-01
/company/guerillapps,Guerillapps,games_video,500000,operating,USA,NY,New York,New York,1,2008-05-01,2008,2010-12-01,2010-12-01,2012-01-01
/company/h-bloom,H.BLOOM,ecommerce,16900000,operating,USA,NY,New York,New York,3,2010-02-01,2010,2010-11-04,2012-04-11,2013-06-06
/company/handshake,Handshake,mobile,1500000,operating,USA,NY,New York,NEW YORK,1,2010-01-01,2010,2013-06-04,2013-06-04,2013-09-02
/company/hanger-network-in-home-media,Hanger Network In-Home Media,advertising,18000000,operating,USA,NY,New York,New York,2,2005-01-01,2005,2007-02-05,2008-06-01,
/company/happy-cloud,Happy Cloud,games_video,8500000,operating,USA,NY,New York,NEW-YORK,2,2011-01-01,2011,2013-04-23,2013-05-22,
/company/hashable,Hashable,mobile,4000000,closed,USA,NY,New York,New York City,1,2010-01-01,2010,2010-11-22,2010-11-22,2012-07-11
/company/have-to-have,Have to Have,mobile,,operating,USA,NY,New York,New York,1,2010-06-01,2010,2012-06-25,2012-06-25,2013-02-01
/company/health-guru,Health Guru Media Inc.,health,9450000,operating,USA,NY,New York,New York,3,2007-01-01,2007,2007-01-01,2011-06-29,2012-03-01
/company/healthination,HealthiNation,web,12000000,operating,USA,NY,New York,New York,2,2005-04-01,2005,2007-01-01,2008-09-30,2012-10-01
/company/heartbeat-2,Heartbeat,ecommerce,20000,operating,USA,NY,New York,New York,1,2011-01-01,2011,2011-05-01,2011-05-01,1990-01-01
/company/heavy,Heavy,web,33000000,operating,USA,NY,New York,New York,3,1999-01-01,1999,2001-03-01,2007-01-08,
/company/hireart,HireArt,enterprise,1400000,operating,USA,NY,New York,New York,1,2012-01-01,2012,2012-01-01,2012-01-01,2013-07-01
/company/hitviews,HItviews,advertising,2285000,operating,USA,NY,New York,New York City,3,2007-11-14,2007,2007-11-29,2008-08-01,
/company/honest-buildings,Honest Buildings,web,8250000,operating,USA,NY,New York,New York,3,,,2012-01-19,2013-06-24,2013-05-24
/company/hooklogic,HookLogic,advertising,23500000,operating,USA,NY,New York,New York,2,2004-08-01,2004,2011-09-09,2013-09-09,2013-04-09
/company/hopstop-com,HopStop.com,web,,acquired,USA,NY,New York,New York,1,2005-01-01,2005,2008-01-01,2008-01-01,2009-10-01
/company/hoseanna,Hoseanna,ecommerce,250000,operating,USA,NY,New York,New York,1,2011-01-01,2011,2011-02-28,2011-02-28,2011-01-01
/company/host-committee,Host Committee,web,2500000,operating,USA,NY,New York,New York,1,2011-11-01,2011,2012-12-01,2012-12-01,2013-02-01
/company/hotpotato,Hot Potato,social,1420000,acquired,USA,NY,New York,Brooklyn,1,2009-01-01,2009,2009-11-25,2009-11-25,2010-08-20
/company/hotlist,Hotlist,social,825000,closed,USA,NY,New York,New York,2,2008-01-01,2008,2008-05-01,2010-05-13,2011-09-01
/company/house-party,House Party,advertising,9950000,operating,USA,NY,Irvington,Irvington,3,2005-01-01,2005,2006-01-01,2012-01-26,2012-01-26
/company/housetab,HouseTab,mobile,362500,operating,USA,NY,New York,New York,3,2011-06-01,2011,2012-11-01,2013-09-26,2013-07-30
/company/howaboutwe,HowAboutWe,web,22300000,operating,USA,NY,New York,Brooklyn,3,2009-11-01,2009,2010-09-01,2013-09-25,2013-09-01
/company/hublished,Hublished,social,150000,operating,USA,NY,New York,New York City,1,2012-06-22,2012,2013-06-12,2013-06-12,2013-07-30
/company/hukkster,Hukkster,web,5497825,operating,USA,NY,New York,New York City,3,2012-04-01,2012,2012-11-14,2013-05-15,2013-06-04
/company/hunch,Hunch,web,19200000,acquired,USA,NY,New York,New York,3,2007-09-01,2007,2007-11-01,2010-03-12,2011-11-11
/company/hyperpublic,Hyperpublic,analytics,1150000,acquired,USA,NY,New York,New York,1,,,2010-09-01,2010-09-01,2012-02-17
/company/icouch,iCouch,health,20000,operating,USA,NY,New York,New York,1,2010-04-25,2010,2012-01-01,2012-01-01,2011-12-15
/company/ideeli,ideeli,ecommerce,106800000,operating,USA,NY,New York,New York,5,2007-01-01,2007,2007-12-01,2013-07-07,2013-07-06
/company/igaworldwide,IGA Worldwide,advertising,47000000,operating,USA,NY,New York,New York,4,2005-01-01,2005,2006-02-01,2010-08-18,2010-08-16
/company/ilevel-solutions,iLEVEL Solutions,software,6000000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2010-07-12,2010-07-12,2012-09-01
/company/picad-media,Image Space Media,advertising,3915000,acquired,USA,NY,New York,New York,2,2008-01-01,2008,2010-01-19,2010-12-30,2011-10-24
/company/imaginova,Imaginova,ecommerce,15000000,acquired,USA,NY,New York,New York,1,,,2006-08-08,2006-08-08,2008-10-01
/company/pogby,imbookin (Pogby),web,,operating,USA,NY,New York,New York,1,2008-08-15,2008,2011-08-26,2011-08-26,2009-04-24
/company/immersive-labs,IMRSV,analytics,2876969,operating,USA,NY,New York,New York,6,2010-12-30,2010,2011-01-01,2012-11-06,2013-01-01
/company/in2apps,in2apps,web,1700000,operating,USA,NY,New York,New York,1,2005-05-01,2005,2007-01-01,2007-01-01,
/company/infor,Infor,enterprise,,operating,USA,NY,New York,New York,1,2009-10-14,2009,2012-04-05,2012-04-05,2012-07-01
/company/inform-technologies,Inform Technologies,web,29000000,operating,USA,NY,New York,New York,3,2004-08-01,2004,2006-02-13,2010-06-21,2011-05-01
/company/innovid,Innovid,advertising,27600000,operating,USA,NY,New York,New York,4,2007-07-01,2007,2008-01-01,2013-03-06,2013-03-06
/company/innroad-inc,innRoad,software,12895310,operating,USA,NY,Southampton,Southampton,4,,,2009-01-01,2013-02-27,2011-05-01
/company/insparq-com,inSparq.com,enterprise,,operating,USA,NY,New York,New York,1,2010-01-01,2010,2011-10-01,2011-10-01,2012-09-01
/company/instinctiv,Instinctiv,mobile,1150002,acquired,USA,NY,New York,New York,2,2007-08-01,2007,2008-06-01,2010-01-25,2008-06-26
/company/integralads,Integral Ad Science,advertising,17250000,operating,USA,NY,New York,New York,2,2009-01-01,2009,2010-07-06,2012-04-18,2012-11-29
/company/integrated-trade-processing,Integrated Trade Processing,software,9000000,operating,USA,NY,New York,New York,1,1999-01-01,1999,2007-04-09,2007-04-09,
/company/intent-media,Intent Media,advertising,28000000,operating,USA,NY,New York,New York,2,,,2009-07-20,2011-11-08,2012-07-01
/company/intermedia,Intermedia,enterprise,,operating,USA,NY,New York,New York,1,1995-01-01,1995,2012-04-29,2012-04-29,2013-01-01
/company/internet-media-labs,Internet Media Labs,enterprise,175000,operating,USA,NY,New York,new york,1,2010-08-01,2010,2011-08-01,2011-08-01,2013-06-06
/company/into-the-gloss,Into The Gloss,fashion,2000000,operating,USA,NY,New York,NEW YORK,1,,,2013-09-20,2013-09-20,2013-09-22
/company/invision,INVISION,software,43500000,operating,USA,NY,New York,New York,3,1993-01-01,1993,2008-03-04,2011-03-02,2009-12-01
/company/iperceptions,iPerceptions,web,3650000,operating,USA,NY,New York,New York,1,2000-01-01,2000,2008-12-02,2008-12-02,2008-08-01
/company/ivydate,IvyDate,social,1450000,operating,USA,NY,New York,New York,1,,,2012-06-01,2012-06-01,
/company/jamplify,Jamplify,advertising,615000,operating,USA,NY,New York,New York,2,2012-02-01,2012,2012-05-20,2013-02-20,2012-05-01
/company/jibe,JIBE,enterprise,16875000,operating,USA,NY,New York,New York,3,2010-03-22,2010,2010-03-22,2013-02-05,2013-02-05
/company/jingle-networks,Jingle Networks,mobile,88651133,acquired,USA,NY,New York,New York,7,2005-09-01,2005,2005-10-01,2009-12-28,2011-04-11
/company/jirafe,Jirafe,advertising,7000000,operating,USA,NY,New York,New York,2,2010-01-01,2010,2010-12-20,2012-06-26,2013-01-01
/company/jodange,Jodange,web,1200000,operating,USA,NY,New York,Yonkers,1,2007-01-01,2007,2009-04-27,2009-04-27,2008-04-03
/company/joor,JOOR,fashion,20071510,operating,USA,NY,New York,New York,3,2010-03-01,2010,2011-07-19,2013-07-25,2013-07-25
/company/jukely,Jukely,ecommerce,,operating,USA,NY,New York,New York,1,2012-10-01,2012,2013-04-02,2013-04-02,
/company/jumo,Jumo,social,3500000,acquired,USA,NY,New York,New York,1,2010-02-01,2010,2010-11-01,2010-11-01,2012-08-01
/company/jun-group,Jun Group,advertising,2500000,operating,USA,NY,New York,New York,1,2005-01-01,2005,2011-12-12,2011-12-12,2013-03-29
/company/kaltura,Kaltura,software,69100000,operating,USA,NY,New York,New York,5,2006-10-01,2006,2007-05-01,2012-11-21,2012-11-01
/company/kapitall,Kapitall,finance,7300000,operating,USA,NY,New York,New York,1,2008-03-01,2008,2010-09-17,2010-09-17,2012-08-01
/company/karma-2,"Karma Mobility, Inc.",mobile,1018000,operating,USA,NY,New York,New York,2,2012-01-01,2012,2012-03-14,2012-08-15,2012-01-01
/company/keaton-row,Keaton Row,fashion,4182500,operating,USA,NY,New York,New York,3,2011-01-01,2011,2013-01-01,2013-09-06,2013-09-06
/company/keep-holdings,Keep Holdings,fashion,86000000,operating,USA,NY,New York,New York,3,2012-05-01,2012,2010-09-01,2013-07-10,2012-07-01
/company/kemp-technologies,KEMP Technologies,software,21699990,operating,USA,NY,Yaphank,Yaphank,3,,,2012-01-10,2012-01-13,
/company/kiboo-life,Kiboo.com,web,1472100,operating,USA,NY,New York,New York,1,2007-12-08,2007,2008-01-01,2008-01-01,2011-05-01
/company/kickapps,KickApps,enterprise,39007789,acquired,USA,NY,New York,New York,3,2004-03-01,2004,2006-06-01,2008-11-25,2011-06-08
/company/kickstarter,Kickstarter,finance,10075000,operating,USA,NY,New York,New York,2,2009-04-01,2009,2011-03-18,2013-06-25,2013-09-30
/company/kindling,Kindling,software,2300000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2012-10-03,2012-10-03,2011-08-01
/company/kinetic-social,Kinetic Social,analytics,14000000,operating,USA,NY,New York,New York,3,2011-10-01,2011,2011-10-01,2013-05-07,2013-08-01
/company/kingfish-labs,Kingfish Labs,software,500000,acquired,USA,NY,New York,New York,1,2011-06-01,2011,2012-03-26,2012-03-26,2012-09-13
/company/kinnek,Kinnek,advertising,,operating,USA,NY,New York,New York City,1,2012-03-01,2012,2012-12-21,2012-12-21,2012-03-01
/company/kinsa,Kinsa,health,2000000,operating,USA,NY,New York,New York,1,2012-03-27,2012,2012-08-14,2012-08-14,2012-03-27
/company/kluster,Kluster,web,1000000,acquired,USA,NY,New York,New York,1,2008-01-01,2008,2008-01-01,2008-01-01,2012-04-28
/company/knewton,Knewton,education,54000000,operating,USA,NY,New York,New York,4,2008-01-01,2008,2008-05-21,2011-10-13,2013-09-05
/company/knoa-software,Knoa Software,software,8850000,operating,USA,NY,New York,New York,3,1987-01-01,1987,2012-04-12,2012-12-03,2013-01-01
/company/knodes,Knodes,analytics,,operating,USA,NY,New York,New York,2,2011-07-05,2011,2010-03-01,2011-09-01,2011-07-05
/company/knovel,Knovel,enterprise,3000000,acquired,USA,NY,New York,New York,2,2001-01-01,2001,2002-11-11,2010-01-01,2010-09-01
/company/knowre,KnowRe,education,1800000,operating,USA,NY,New York,New York City,2,2012-03-23,2012,2012-03-01,2012-12-24,2013-03-06
/company/kohort,Kohort,social,3000000,operating,USA,NY,New York,New York,1,2011-01-01,2011,2011-04-04,2011-04-04,2011-05-24
/company/kroll-bond-rating-agency,Kroll Bond Rating Agency,finance,,operating,USA,NY,New York,New York,1,2010-01-01,2010,2010-08-01,2010-08-01,2010-01-01
/company/krossover-intelligence,Krossover,software,11734330,operating,USA,NY,New York,New York,6,2008-11-26,2008,2010-07-01,2013-08-27,2010-09-15
/company/late-nite-labs,Late Nite Labs,education,1100000,acquired,USA,NY,Syracuse,Verona,1,2006-01-01,2006,2011-12-05,2011-12-05,2013-03-20
/company/layervault,LayerVault,web,535000,operating,USA,NY,New York,New York,1,,,2012-08-17,2012-08-17,
/company/the-lean-startup-machine,Lean Startup Machine,education,,operating,USA,NY,New York,New York,1,2010-06-01,2010,2013-04-02,2013-04-02,2013-01-01
/company/learnmetrics,Learnmetrics,education,100000,operating,USA,NY,New York,New York,1,2012-06-01,2012,2013-02-13,2013-02-13,2012-12-07
/company/learnvest,LearnVest,finance,41030000,operating,USA,NY,New York,New York,4,2007-05-01,2007,2009-08-31,2013-07-26,2013-07-26
/company/letmego,LetMeGo,ecommerce,,operating,USA,NY,New York,New York,1,2007-12-20,2007,2007-12-27,2007-12-27,2010-01-20
/company/liazon,Liazon,enterprise,30800000,operating,USA,NY,Buffalo,Buffalo,2,2007-01-01,2007,2011-04-05,2012-04-24,2013-02-07
/company/licensestream,LicenseStream,enterprise,15969436,operating,USA,NY,New York,New York,5,2003-01-01,2003,2007-02-15,2013-09-10,2010-04-01
/company/lifebooker-com,Lifebooker.com,advertising,6500000,operating,USA,NY,New York,Brooklyn,1,2007-09-02,2007,2011-05-06,2011-05-06,2011-08-01
/company/lifeio,lifeIO,web,500000,operating,USA,NY,New York,New York,1,2006-08-29,2006,2008-08-29,2008-08-29,
/company/lifestander,Lifestander,web,31000,closed,USA,NY,New York,NY,1,2010-09-01,2010,2010-10-02,2010-10-02,2010-09-01
/company/liftdna,LiftDNA,advertising,1000000,acquired,USA,NY,New York,New York,2,2009-09-01,2009,2011-02-01,2011-02-11,2011-05-01
/company/lightspeed-financial,Lightspeed Financial,finance,,operating,USA,NY,New York,New York,1,2006-01-01,2006,2010-10-21,2010-10-21,2012-10-01
/company/linkstorm,LinkStorm,advertising,8500000,operating,USA,NY,New York,New York,3,2000-08-01,2000,2007-10-01,2009-12-29,2009-01-01
/company/little-pim,Little Pim,education,3601551,operating,USA,NY,New York,New York,2,2006-01-01,2006,2012-09-14,2013-02-05,2013-01-01
/company/liveintent,LiveIntent,advertising,12600000,operating,USA,NY,New York,New York,2,2009-04-23,2009,2009-12-31,2011-09-15,2011-09-02
/company/livestream,Livestream,games_video,14699973,operating,USA,NY,New York,New York,4,2007-05-01,2007,2007-05-01,2011-11-09,2013-09-04
/company/loan-servicing-solutions,Loan Servicing Solutions,finance,,acquired,USA,NY,Buffalo,Buffalo,1,,,2007-03-01,2007-03-01,
/company/local-response,Local Response,advertising,6500000,operating,USA,NY,New York,New York,2,2011-01-01,2011,2011-10-13,2013-02-27,2011-10-23
/company/localbonus,LocalBonus,web,1025000,operating,USA,NY,New York,New York,3,2011-01-01,2011,2012-01-09,2013-03-11,2012-11-13
/company/localresponse,LocalResponse,advertising,8000000,operating,USA,NY,New York,New York,3,2010-01-01,2010,2011-01-01,2013-02-27,2012-10-10
/company/localvox-media-nearsay,LocalVox Media,mobile,8650000,operating,USA,NY,New York,New York,2,2010-03-01,2010,2012-10-17,2013-06-26,2012-08-01
/company/locket,Locket,advertising,500000,operating,USA,NY,New York,New York,1,2013-01-01,2013,2013-01-01,2013-01-01,2013-08-23
/company/loehmanns,Loehmann's,fashion,35000000,operating,USA,NY,New York,Bronx,1,1921-01-01,1921,2009-12-21,2009-12-21,
/company/longtail-video,LongTail Video,advertising,9000000,operating,USA,NY,New York,New York,2,2007-08-01,2007,2012-11-02,2012-11-02,2013-04-15
/company/look-io,Look.io,mobile,,acquired,USA,NY,New York,New York,1,2011-08-17,2011,2012-01-01,2012-01-01,2012-01-01
/company/looksima,LOOKSIMA,fashion,500000,operating,USA,NY,New York,New York,1,2012-05-01,2012,2012-11-01,2012-11-01,2012-02-01
/company/loosecubes,Loosecubes,web,9030000,closed,USA,NY,New York,Brooklyn,2,2010-01-01,2010,2010-01-01,2012-06-05,2012-07-01
/company/lore,Lore,education,12123837,acquired,USA,NY,New York,New York,4,2011-03-01,2011,2011-06-27,2012-04-05,2013-03-15
/company/loyalblocks,LoyalBlocks,mobile,18878570,operating,USA,NY,New York,New York,3,2011-01-01,2011,2012-01-01,2013-08-21,2011-01-01
/company/lua-technologies,Lua Technologies,mobile,2500000,operating,USA,NY,New York,New York,2,2010-02-01,2010,2012-03-01,2012-08-01,
/company/madison-logic,Madison Logic,advertising,,operating,USA,NY,New York,New York,1,2009-04-01,2009,2007-12-21,2007-12-21,2013-02-01
/company/magisto,Magisto,web,5500000,operating,USA,NY,New York,New York,2,2011-09-19,2011,2010-05-01,2011-09-20,2013-04-29
/company/magnetic,Magnetic,advertising,16250000,operating,USA,NY,New York,New York,3,2008-01-01,2008,2009-03-16,2012-06-07,2013-03-01
/company/magnify,Magnify,games_video,4200000,operating,USA,NY,New York,New York,6,2006-01-01,2006,2007-02-01,2013-06-21,2013-05-15
/company/major-league-gaming,Major League Gaming,games_video,69000000,operating,USA,NY,New York,New York,6,2002-09-30,2002,2006-02-01,2012-03-13,2012-01-01
/company/makeably,Makeably,ecommerce,650000,operating,USA,NY,New York,Brooklyn,1,2012-08-01,2012,2013-06-05,2013-06-05,2013-04-01
/company/makeoversolutions,Makeover Solutions,advertising,8500002,operating,USA,NY,New York,New York,4,2007-01-01,2007,2007-11-01,2011-10-21,
/company/manhattan-labs,Manhattan Labs,health,3700000,operating,USA,NY,New York,New York,1,2008-01-01,2008,2013-01-22,2013-01-22,
/company/marcopolo-learning,MarcoPolo Learning,education,1000000,operating,USA,NY,New York,New York,1,2012-09-01,2012,2013-05-31,2013-05-31,2013-05-01
/company/mark43,Mark43,software,2025000,operating,USA,NY,New York,New York,2,2012-02-01,2012,2013-05-01,2013-07-15,
/company/market-factory,Market Factory,finance,2943287,operating,USA,NY,New York,New York,2,2007-07-01,2007,2010-05-05,2013-09-10,
/company/marketgid,MarketGid,advertising,,operating,USA,NY,New York - Other,,1,2004-01-01,2004,2007-05-01,2007-05-01,
/company/marquee,Marquee,web,,operating,USA,NY,New York,New York,1,2012-03-13,2012,2012-03-01,2012-03-01,2012-06-14
/company/matchbook,Matchbook,mobile,250000,operating,USA,NY,New York,New York,1,2010-09-01,2010,2012-02-13,2012-02-13,2013-09-07
/company/material-wrld,Material Wrld,ecommerce,780000,operating,USA,NY,New York,New York,1,,,2012-12-11,2012-12-11,
/company/maxymiser,Maxymiser,enterprise,14777360,operating,USA,NY,New York,New York,3,2006-09-01,2006,2009-01-20,2013-06-05,2012-01-05
/company/meddik,Meddik,health,1500010,operating,USA,NY,New York,New York,2,,,2012-04-26,2012-05-24,2012-05-24
/company/mediabrix,MediaBrix,advertising,8500000,operating,USA,NY,New York,New York,3,2011-05-05,2011,2011-05-05,2012-12-01,2013-04-17
/company/medialets,Medialets,advertising,28400000,operating,USA,NY,New York,New York,4,2008-06-01,2008,2009-05-12,2012-11-08,2013-06-03
/company/mediamath,MediaMath,advertising,26876550,operating,USA,NY,New York,New York,4,2007-01-01,2007,2009-08-05,2011-03-09,2013-01-24
/company/mediamorph,MediaMorph,software,10000000,operating,USA,NY,New York,New York,2,2007-10-01,2007,2011-02-01,2012-02-29,2010-04-01
/company/mediatrust,MediaTrust,advertising,21000000,operating,USA,NY,New York,New York,2,2004-04-10,2004,2010-05-06,2011-02-24,2011-11-08
/company/medivo,Medivo,enterprise,22000000,operating,USA,NY,New York,New York,2,2010-01-08,2010,2011-11-17,2013-06-17,2013-01-09
/company/meegenius,MeeGenius,web,2400000,operating,USA,NY,New York,New York,2,2009-04-01,2009,2012-08-10,2013-05-14,2013-08-01
/company/meetmoi,MeetMoi,social,5575000,operating,USA,NY,New York,New York City,3,2007-01-01,2007,2007-06-01,2009-09-01,
/company/meetup,Meetup,web,18300000,operating,USA,NY,New York,New York,4,2002-01-07,2002,2002-12-01,2008-07-23,2013-08-08
/company/merchant-exchange,Merchant Exchange,web,1000000,operating,USA,NY,New York,New York,1,2011-01-01,2011,2013-06-04,2013-06-04,
/company/merchantry,Merchantry,ecommerce,11600000,operating,USA,NY,New York,New York,2,2004-01-01,2004,2010-09-27,2013-05-07,2012-04-01
/company/messageparty,MessageParty,mobile,,operating,USA,NY,New York,Brooklyn,1,2010-01-01,2010,2010-06-01,2010-06-01,
/company/mimeo,Mimeo,web,25000000,operating,USA,NY,New York,New York,2,1998-01-01,1998,2005-01-01,2007-09-01,2009-12-01
/company/minus,Min.us,web,1000000,operating,USA,NY,New York,New York,1,2010-10-01,2010,2011-08-02,2011-08-02,2011-08-02
/company/mission-markets,Mission Markets,finance,2595747,operating,USA,NY,New York,New York,2,2009-01-01,2009,2012-10-09,2013-05-23,
/company/mitro,Mitro,software,2400000,operating,USA,NY,New York,New York,2,2012-01-01,2012,2012-10-11,2013-09-06,2013-09-05
/company/mixaloo,Mixaloo,games_video,,operating,USA,NY,New York,Poughkeepsie,1,2007-02-01,2007,2007-03-01,2007-03-01,2013-01-19
/company/mobile-intelligence-solutions,Mobile Intelligence Solutions,analytics,8000000,operating,USA,NY,New York,New York,1,2009-01-01,2009,2011-07-14,2011-07-14,2011-07-01
/company/mobintent,mobintent,advertising,,closed,USA,NY,New York,New York,1,2010-08-01,2010,2011-07-01,2011-07-01,
/company/mobli,mobli,web,26000000,operating,USA,NY,New York,New York,2,2010-08-01,2010,2011-10-25,2012-09-19,2013-03-22
/company/mochila,Mochila,advertising,9005120,operating,USA,NY,New York,New York,3,2001-03-27,2001,2007-01-02,2009-12-03,2011-02-01
/company/moda-operandi,Moda Operandi,fashion,56806309,operating,USA,NY,New York,New York,3,2010-08-01,2010,2010-06-23,2012-06-09,2013-03-20
/company/modabound,Modabound,ecommerce,,operating,USA,NY,New York,New York City,1,2013-02-01,2013,2013-07-02,2013-07-02,2012-05-01
/company/modavanti-com,Modavanti.com,fashion,300000,operating,USA,NY,New York - Other,,1,2012-06-01,2012,2013-06-01,2013-06-01,
/company/modelinia,Modelinia,web,5000000,operating,USA,NY,New York,New York,1,2008-01-01,2008,2008-04-09,2008-04-09,2009-10-31
/company/moglue,Moglue,software,1215000,operating,USA,NY,New York,New York,3,2010-10-01,2010,2010-12-10,2013-06-01,2013-09-10
/company/mojiva,Mojiva,mobile,45799999,operating,USA,NY,New York,New York,6,2008-05-05,2008,2008-01-01,2013-08-08,2012-11-14
/company/moment-me,Moment.me,web,1500000,operating,USA,NY,New York,New York,1,2012-02-03,2012,2012-05-15,2012-05-15,2013-02-18
/company/monaeo,Monaeo,enterprise,40000,operating,USA,NY,New York,New York,2,2011-01-01,2011,2013-01-07,2013-07-01,2013-05-01
/company/mongodb-inc,"MongoDB, Inc.",enterprise,73400000,operating,USA,NY,New York,New York,7,2007-11-01,2007,2008-07-21,2012-11-14,2013-08-27
/company/monitor110,Monitor110,web,25000000,closed,USA,NY,New York,New York,3,,,2006-09-07,2006-11-01,2010-08-27
/company/mortar-data,Mortar Data,software,2250000,operating,USA,NY,New York,New York,3,2011-08-01,2011,2012-01-24,2012-07-23,2013-06-01
/company/motionbox,Motionbox,games_video,17200000,acquired,USA,NY,New York,New York,3,2006-01-01,2006,2006-09-01,2009-01-14,2011-01-20
/company/movableink,MovableInk,advertising,12300000,operating,USA,NY,New York,New York,2,2010-10-01,2010,2011-07-13,2013-05-08,2013-05-01
/company/moven,Moven,mobile,4410000,operating,USA,NY,New York,New York,2,2011-04-01,2011,2012-08-11,2013-08-14,2011-04-01
/company/moviepass,MoviePass,games_video,1500000,operating,USA,NY,New York,New York,1,2011-02-01,2011,2011-02-23,2011-02-23,2012-11-17
/company/mr-youth,Mr. Youth,advertising,15100000,acquired,USA,NY,New York,New York,2,2002-01-01,2002,2002-10-01,2009-02-01,2011-11-14
/company/muchness,Muchness,ecommerce,,operating,USA,NY,New York,New York,1,2012-12-31,2012,2013-09-17,2013-09-17,2012-12-01
/company/musichype,MusicHype,analytics,1000000,operating,USA,NY,New York,Brooklyn,3,2010-01-01,2010,2010-02-01,2012-02-01,2011-04-01
/company/mwater,mWater,software,100000,operating,USA,NY,New York,New York,1,2011-12-01,2011,2013-08-21,2013-08-21,
/company/my-damn-channel,My Damn Channel,games_video,8655804,operating,USA,NY,New York,New York,3,2007-03-13,2007,2007-08-31,2012-08-20,
/company/my-city-way,MyCityWay,mobile,6000000,operating,USA,NY,New York,New York,2,2009-11-01,2009,2010-05-25,2011-02-25,2011-02-25
/company/mydrobe,MyDrobe,fashion,,operating,USA,NY,New York,New York,1,2011-01-01,2011,2012-06-15,2012-06-15,
/company/mynines,MyNines,ecommerce,500000,closed,USA,NY,New York,New York,1,2009-08-01,2009,2010-04-19,2010-04-19,2011-08-05
/company/mypublisher,MyPublisher,web,8900000,acquired,USA,NY,New York,Valhalla,1,1995-01-01,1995,2007-09-01,2007-09-01,2011-01-25
/company/mysupermarket,mySupermarket,web,32800000,operating,USA,NY,New York,New York,6,2006-01-01,2006,2005-05-01,2012-04-19,2013-06-10
/company/mywealth,MyWealth,web,2000000,operating,USA,NY,New York,New York,1,,,2009-02-11,2009-02-11,
/company/nabbr,Nabbr,web,2570000,operating,USA,NY,New York,New York,1,2006-03-10,2006,2008-11-24,2008-11-24,2012-03-15
/company/namely,Namely,enterprise,5250000,operating,USA,NY,New York,New York,3,2012-01-17,2012,2011-12-31,2013-06-11,2011-11-01
/company/nearcast,NearVerse,mobile,1000000,operating,USA,NY,New York,New York,1,2008-12-01,2008,2010-04-01,2010-04-01,2011-05-25
/company/nest-fragrances,NEST Fragrances,ecommerce,,operating,USA,NY,New York,New York,1,,,2012-09-24,2012-09-24,
/company/nestio,Nestio,web,3198236,operating,USA,NY,New York,New York,5,2011-02-01,2011,2010-02-01,2013-07-09,2013-07-09
/company/netmining,Netmining,advertising,323025,operating,USA,NY,New York,New York,1,,,2007-01-29,2007-01-29,2009-01-01
