permalink,name,category_code,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at,founded_year,first_funding_at,last_funding_at,last_milestone_at
/company/waywire,#waywire,news,1750000,operating,USA,NY,New York,New York,1,2012-06-01,2012,2012-06-30,2012-06-30,2013-09-06
/company/n-plusn,#NAME?,software,600000,operating,USA,NY,New York,New York,1,2012-01-01,2012,2012-08-29,2012-08-29,
/company/1010data,1010data,software,35000000,operating,USA,NY,New York,New York,1,2000-01-01,2000,2010-03-08,2010-03-08,2012-01-01
/company/1stdibs,1stdibs,ecommerce,42000000,operating,USA,NY,New York,New York,3,2001-01-01,2001,2011-11-03,2012-12-03,2011-11-01
/company/20x200,20x200,ecommerce,2800000,operating,USA,NY,New York,New York,2,2007-09-01,2007,2009-10-01,2010-08-01,2012-10-01
/company/22nd-century-group,22nd Century Group,biotech,4951950,ipo,USA,NY,Clarence,Clarence,4,1998-01-01,1998,2011-12-28,2013-02-06,2013-07-24
/company/247-techies,247 Techies,hardware,600000,operating,USA,NY,New York,New York,1,,,2012-11-05,2012-11-05,
/company/24pagebooks,24PageBooks,software,,closed,USA,NY,Rochester,Rochester,1,,,2011-05-23,2011-05-23,
/company/33across,33Across,advertising,24134560,operating,USA,NY,New York,New York,4,2007-09-01,2007,2009-03-13,2012-07-19,2013-09-03
/company/3floz-com,3FLOZ,other,750000,operating,USA,NY,New York,New York,1,2009-11-01,2009,2013-08-16,2013-08-16,
/company/42floors,42Floors,real_estate,17700000,operating,USA,NY,New York,New York,3,2011-01-01,2011,2011-12-01,2013-01-31,2013-01-31
/company/5-oclock-records,5 O'Clock Records,software,440000,operating,USA,NY,New York,New York,1,,,2013-01-08,2013-01-08,
/company/5min,5min Media,games_video,12800000,acquired,USA,NY,New York,NY,3,2007-01-01,2007,2007-04-01,2009-07-23,2011-10-11
/company/72lux,72Lux,software,1400000,operating,USA,NY,New York,New York City,1,2011-07-01,2011,2012-01-01,2012-01-01,2013-09-05
/company/abbeypost,AbbeyPost,ecommerce,25000,operating,USA,NY,New York,New York,1,2012-08-01,2012,2013-07-30,2013-07-30,2013-05-30
/company/abilto,AbilTo,web,3000000,operating,USA,NY,New York,New York,1,2008-01-01,2008,2013-05-14,2013-05-14,
/company/accessnetwork,Access Network,advertising,3200000,operating,USA,NY,New York,New York,2,2008-01-01,2008,2010-04-01,2011-04-01,2008-01-01
/company/accipiter-radar,Accipiter Radar,other,4700000,operating,USA,NY,Orchard Park,Orchard Park,1,1994-01-01,1994,2013-09-04,2013-09-04,
/company/accuvein,AccuVein,hardware,22500000,operating,USA,NY,Huntington,Huntington,1,2006-01-01,2006,2011-07-28,2011-07-28,
/company/acquaintable,Acquaintable,web,40000,operating,USA,NY,New York,New York,1,2012-01-01,2012,2013-01-07,2013-01-07,2013-04-26
/company/acronym-media-inc,"Acronym Media, Inc.",search,,operating,USA,NY,New York,New York,1,1995-03-01,1995,2001-09-05,2001-09-05,2013-03-19
/company/actinium-pharmaceuticals,Actinium Pharmaceuticals,biotech,9630475,operating,USA,NY,New York,New York,3,2000-01-01,2000,2011-10-17,2012-12-31,
/company/action-products-international,Action Products International,software,10150000,operating,USA,NY,New York,New York,2,,,2011-10-19,2012-05-10,
/company/actionx,ActionX,mobile,3000000,operating,USA,NY,New York,New York,1,,,2013-09-16,2013-09-16,
/company/active-international,Active International,advertising,35000000,operating,USA,NY,New York,Pearl River,1,1984-01-01,1984,2013-08-07,2013-08-07,2004-01-01
/company/activepath,ActivePath,finance,13250001,operating,USA,NY,New York,New York,2,2007-01-01,2007,2011-09-19,2012-11-30,2012-11-27
/company/acuityads,AcuityAds,advertising,3000000,operating,USA,NY,New York,New York,1,,,2013-07-18,2013-07-18,2013-05-01
/company/ad-summos,Ad Summos,advertising,3049999,closed,USA,NY,New York,New York,1,2010-01-01,2010,2010-03-25,2010-03-25,
/company/adaptiveblue,AdaptiveBlue,games_video,24020000,operating,USA,NY,New York,NYC,4,2007-01-01,2007,2007-02-15,2012-01-11,2010-12-03
/company/adapt-ly,Adaptly,advertising,13200000,operating,USA,NY,New York,New York,3,2010-04-14,2010,2010-10-01,2012-05-09,2013-01-01
/company/adarza-biosystems,Adarza BioSystems,biotech,250000,operating,USA,NY,West Henrietta,West Henrietta,2,,,2013-04-17,2013-07-18,
/company/adcade,Adcade,advertising,1500000,operating,USA,NY,New York,New York,1,2011-12-01,2011,2012-11-01,2012-11-01,2011-12-01
/company/adenios,Adenios,biotech,460000,operating,USA,NY,Ithaca,Ithaca,1,2009-01-01,2009,2010-01-04,2010-01-04,
/company/adheretech,AdhereTech,biotech,320000,operating,USA,NY,New York,New York,2,2011-10-01,2011,2011-07-19,2013-09-19,2013-06-01
/company/ak-networks,AdKeeper,advertising,43000000,operating,USA,NY,New York,New York,2,2010-01-01,2010,2010-09-15,2011-01-03,2010-12-16
/company/admeld,Admeld,advertising,30000000,acquired,USA,NY,New York,New York,3,2007-10-01,2007,2008-11-10,2010-08-01,2011-12-02
/company/admitted-ly,Admitted.ly,education,415000,operating,USA,NY,New York,New York,2,2013-05-01,2013,2013-06-03,2013-07-01,2013-06-07
/company/adore-me,Adore Me,fashion,11500000,operating,USA,NY,New York,New York,3,2011-05-01,2011,2011-11-01,2013-07-09,2012-06-06
/company/adotube,AdoTube,advertising,1230000,acquired,USA,NY,New York,New York,2,2007-02-26,2007,2007-07-31,2008-04-01,2011-07-12
/company/adspace-networks,Adspace Networks,advertising,75000,operating,USA,NY,New York,New York,1,1998-01-01,1998,2010-05-11,2010-05-11,2005-01-01
/company/adstruc,ADstruc,advertising,1118000,operating,USA,NY,New York,New York City,2,2010-07-15,2010,2010-08-05,2010-09-28,2012-10-31
/company/adtheorent,AdTheorent,advertising,4000000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2013-09-11,2013-09-11,2012-01-01
/company/adtuition,Adtuitive,advertising,1300000,acquired,USA,NY,New York,New York,1,2008-07-01,2008,2009-02-01,2009-02-01,2009-12-18
/company/advaliant,Advaliant,advertising,100000,operating,USA,NY,New York,New York,1,2013-04-16,2013,2004-04-01,2004-04-01,2009-05-30
/company/adviceiq,AdviceIQ,finance,5000000,operating,USA,NY,New York,New York,2,,,2013-04-08,2013-09-23,
/company/aereo,Aereo,web,63000000,operating,USA,NY,New York,Long Island City,3,2011-01-01,2011,2011-04-15,2013-01-08,2013-08-01
/company/aerify-media,Aerify Media,mobile,1000000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2010-01-01,2010-01-01,2013-04-01
/company/aerofarms,AeroFarms,cleantech,500000,operating,USA,NY,New York,New York,1,2004-01-01,2004,2010-02-08,2010-02-08,2004-01-01
/company/affinity-solutions,Affinity Solutions,finance,35500000,operating,USA,NY,New York,New York,3,1998-01-01,1998,2011-07-27,2013-06-10,
/company/agolo,Agolo,web,40000,operating,USA,NY,New York,New York,1,2012-12-07,2012,2013-06-03,2013-06-03,2013-09-27
/company/agorafy,Agorafy,real_estate,2000000,operating,USA,NY,New York,New York,1,2010-11-01,2010,2010-11-01,2010-11-01,2010-11-01
/company/agsquared,AgSquared,software,245000,operating,USA,NY,New York,NY,2,2009-05-01,2009,2011-12-12,2013-02-08,
/company/ahalife,AHAlife.com,ecommerce,19749079,operating,USA,NY,New York,New York,3,2009-11-01,2009,2011-07-27,2013-01-31,2012-08-20
/company/aidin,Aidin,software,600000,operating,USA,NY,New York,New York,1,,,2012-06-16,2012-06-16,2012-06-15
/company/aj-consulting,AJ Consulting,consulting,100000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2010-01-01,2010-01-01,2009-10-19
/company/aksel-paris,AKSEL GROUP,fashion,500000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2011-11-07,2011-11-07,
/company/albumatic,Albumatic,photo_video,4500000,operating,USA,NY,New York,New York,1,,,2013-03-22,2013-03-22,2013-03-24
/company/alice,ALICE,mobile,500000,operating,USA,NY,New York,New York,1,2012-07-01,2012,2013-06-01,2013-06-01,2013-02-01
/company/allegory-law,Allegory Law,education,550000,operating,USA,NY,New York,Brooklyn,1,2011-01-01,2011,2013-03-27,2013-03-27,
/company/alleywatch,AlleyWatch,news,40000,operating,USA,NY,New York,New York,1,2012-10-01,2012,2012-10-15,2012-10-15,2013-08-08
/company/alliqua,Alliqua,biotech,4865000,ipo,USA,NY,New York,NEW YORK,3,,,2012-03-01,2013-07-07,
/company/alloy-digital,Alloy Digital,advertising,30000000,operating,USA,NY,New York,New York,1,,,2013-03-07,2013-03-07,
/company/allworx,Allworx,public_relations,8500000,acquired,USA,NY,Rochester,East Rochester,3,1998-07-01,1998,2005-08-01,2006-06-12,2005-10-01
/company/almondnet,AlmondNet,advertising,5407657,operating,USA,NY,New York,New York,2,1998-01-01,1998,2010-02-02,2012-10-02,
/company/alphacare-holdings,AlphaCare Holdings,biotech,,operating,USA,NY,New York,Brooklyn,1,,,2013-08-14,2013-08-14,2013-05-01
/company/alphanation,AlphaNation,finance,650000,closed,USA,NY,New York,New York,3,2010-01-01,2010,2011-03-01,2011-10-01,
/company/alternative-green-technologies,Alternative Green Technologies,cleantech,10000,operating,USA,NY,Uniondale,Uniondale,1,1987-01-01,1987,2009-11-24,2009-11-24,
/company/alton-lane,Alton Lane,ecommerce,745000,operating,USA,NY,New York,New York,1,2009-01-01,2009,2011-10-18,2011-10-18,
/company/altruik,Altruik,search,8300000,operating,USA,NY,New York,New York,3,2009-01-01,2009,2009-11-01,2012-04-12,2011-05-01
/company/am-analytics,AM Analytics,social,,acquired,USA,NY,New York - Other,,1,,,2009-09-09,2009-09-09,2008-10-01
/company/american-aerogel,American Aerogel,manufacturing,7190811,operating,USA,NY,Rochester,Rochester,2,,,2011-06-08,2013-02-11,
/company/american-civics-exchange,American Civics Exchange,finance,170000,operating,USA,NY,New York,New York,1,,,2012-08-20,2012-08-20,
/company/amicus,Amicus,nonprofit,9215662,operating,USA,NY,New York,New York,3,,,2012-02-01,2012-11-16,2012-11-13
/company/amiestreet,Amie Street,web,3900000,acquired,USA,NY,New York,Long Island City,2,2011-07-04,2011,2007-08-01,2009-10-08,
/company/amplience,Amplience,ecommerce,8285264,operating,USA,NY,New York,New York,2,2008-01-01,2008,2011-02-22,2013-07-30,2011-01-01
/company/amplify,Amplify,education,4500000,operating,USA,NY,New York,Brooklyn,1,2012-01-01,2012,2011-12-14,2011-12-14,2013-03-06
/company/androbiosys,AndroBioSys,biotech,500000,operating,USA,NY,New York,New York,1,,,2009-01-09,2009-01-09,
/company/angiocrine-bioscience,Angiocrine Bioscience,biotech,3999999,operating,USA,NY,New York,New York,1,2012-01-01,2012,2013-03-13,2013-03-13,
/company/animoto,Animoto,music,30000000,operating,USA,NY,New York,New York,3,2006-08-01,2006,2007-08-01,2011-06-29,2013-06-11
/company/answerology,Answerology,web,,acquired,USA,NY,New York,New York,1,,,2006-01-01,2006-01-01,
/company/anterios,ANTERIOS,nanotech,4744055,operating,USA,NY,New York,New York,1,,,2013-04-09,2013-04-09,
/company/antigenics,Antigenics,biotech,9350000,operating,USA,NY,New York,New York,1,2000-01-01,2000,2009-08-04,2009-08-04,
/company/aol,AOL,web,1000000000,ipo,USA,NY,New York,New York,1,1985-05-24,1985,2005-12-01,2005-12-01,2013-09-29
/company/appaddictive,AppAddictive,advertising,1200000,operating,USA,NY,New York,New York,1,,,2012-01-19,2012-01-19,2012-01-19
/company/appboy,Appboy,mobile,2500000,operating,USA,NY,New York,New York,2,2011-01-01,2011,2011-11-23,2012-03-26,2013-01-09
/company/listenvoice,AppBrick,mobile,25000,operating,USA,NY,New York,New York,1,2011-03-09,2011,2011-05-01,2011-05-01,2012-08-20
/company/appcard,AppCard,advertising,6500000,operating,USA,NY,New York,New York,1,2011-01-01,2011,2012-01-01,2012-01-01,2012-01-01
/company/appfirst,AppFirst,analytics,15200000,operating,USA,NY,New York,New York,4,2009-04-01,2009,2010-04-20,2012-12-06,2012-12-06
/company/apple-seeds,Apple Seeds,education,150000,operating,USA,NY,New York,New York,1,,,2013-01-03,2013-01-03,
/company/application-security,Application Security,software,10000000,operating,USA,NY,New York,New York,1,2001-01-01,2001,2006-04-17,2006-04-17,2011-07-01
/company/applico,Applico,mobile,,operating,USA,NY,New York,New York,1,2009-01-01,2009,2010-12-09,2010-12-09,2013-09-01
/company/applied-dna-sciences,Applied DNA Sciences,security,16542600,ipo,USA,NY,Stony Brook,Stony Brook,4,,,2012-07-09,2013-07-22,
/company/applied-minerals,Applied Minerals,other,10500000,ipo,USA,NY,New York,New York,1,,,2013-08-05,2013-08-05,
/company/appnexus,AppNexus,advertising,140500000,operating,USA,NY,New York,New York,5,2007-09-01,2007,2007-12-27,2013-01-24,2013-04-01
/company/apprenda,Apprenda,software,15000000,operating,USA,NY,Clifton Park,Clifton Park,2,2007-01-01,2007,2009-11-09,2011-08-09,2012-11-27
/company/appsflyer,AppsFlyer,advertising,,operating,USA,NY,New York - Other,,1,2011-04-01,2011,2012-01-01,2012-01-01,2011-03-01
/company/appssavvy,appssavvy,advertising,10200000,operating,USA,NY,New York,New York,2,2008-01-01,2008,2008-10-07,2011-12-19,2012-07-01
/company/appycouple,Appy Couple,web,1225000,operating,USA,NY,New York,New York,2,,,2012-01-09,2012-10-20,2013-03-04
/company/aquavit-pharmaceuticals,Aquavit Pharmaceuticals,biotech,329982,operating,USA,NY,New York,New York,1,,,2012-12-30,2012-12-30,
/company/arachno,Arachno,software,616666,operating,USA,NY,New York,New York,1,2009-01-01,2009,2012-08-30,2012-08-30,
/company/archetypeme,ARCHETYPEME,software,9987312,operating,USA,NY,New York,New York,2,2011-01-01,2011,2012-02-10,2012-06-29,
/company/arevs,AREVS,software,100000,operating,USA,NY,Queensbury,Queensbury,1,2012-09-01,2012,2013-01-31,2013-01-31,2013-04-29
/company/aristotle-circle,Aristotle Circle,education,2450000,operating,USA,NY,New York,New York,2,2009-08-01,2009,2010-08-19,2011-04-19,2012-02-27
/company/arkadin,Arkadin,enterprise,,operating,USA,NY,New York,New York,1,2001-01-01,2001,2012-07-05,2012-07-05,2011-01-01
/company/arkadium,Arkadium,games_video,5025000,operating,USA,NY,New York,New York,2,2001-01-01,2001,2002-09-01,2013-03-14,2013-07-17
/company/aroundtheway,aroundtheway,other,275000,operating,USA,NY,w. babylon,w. babylon,1,2009-12-12,2009,2010-01-15,2010-01-15,2010-05-17
/company/arrowsight,Arrowsight,manufacturing,6750000,operating,USA,NY,Mt. Kisco,Mt. Kisco,1,2002-01-01,2002,2009-11-11,2009-11-11,
/company/artandseek,artandseek,other,50000,operating,USA,NY,New York,New York,1,2007-06-27,2007,2007-06-27,2007-06-27,
/company/article-one-partners,Article One Partners,software,10000000,operating,USA,NY,New York,New York,2,2008-01-01,2008,2009-12-15,2012-03-05,2012-03-05
/company/artsicle,Artsicle,ecommerce,390000,operating,USA,NY,New York,New York,1,2010-08-01,2010,2011-11-02,2011-11-02,2011-11-02
/company/artspace,Artspace,ecommerce,12200000,operating,USA,NY,New York,New York,3,,,2011-03-29,2013-02-20,2013-02-19
/company/artstar,ArtStar,,115000,operating,USA,NY,New York,New York,1,,,2012-07-10,2012-07-10,2013-03-01
/company/art-sy,Artsy,design,7460000,operating,USA,NY,New York,New York,4,2009-01-01,2009,2010-01-01,2011-11-03,2013-02-01
/company/as-it-is,As It Is,network_hosting,3000000,operating,USA,NY,Buffalo,Buffalo,1,1999-01-01,1999,2008-02-25,2008-02-25,
/company/asi-system-integration,ASI System Integration,consulting,40000000,operating,USA,NY,New York,New York,1,,,2013-03-13,2013-03-13,
/company/asmallworld,aSmallWorld,web,,operating,USA,NY,New York,New York,1,2004-03-01,2004,2006-05-22,2006-05-22,2013-05-13
/company/assured-labor,Assured Labor,web,6500000,operating,USA,NY,New York,New York,2,2008-05-01,2008,2010-04-29,2013-04-24,2013-04-24
/company/astro-ape,Astro Ape,games_video,,closed,USA,NY,New York,New York,1,2009-01-01,2009,2010-09-01,2010-09-01,
/company/atari,Atari,games_video,7260000,operating,USA,NY,New York,New York,1,1972-01-01,1972,2005-09-15,2005-09-15,2013-06-30
/company/atavist,Atavist,software,3425020,operating,USA,NY,New York,Brooklyn,2,2009-01-01,2009,2012-05-28,2012-10-04,
/company/atlas-scientific,Atlas Scientific,hardware,100000,operating,USA,NY,New York,Brooklyn,1,,,2013-08-13,2013-08-13,
/company/atmospheir,Atmospheir,mobile,400000,operating,USA,NY,New York,Brooklyn,1,2011-11-01,2011,2013-02-01,2013-02-01,
/company/audio-network,Audio Network,games_video,,operating,USA,NY,New York,New York,1,2001-07-23,2001,2013-07-27,2013-07-27,2013-09-16
/company/augme-technologies,Augme Technologies,advertising,44350757,operating,USA,NY,New York,New York,3,1999-01-01,1999,2011-08-25,2012-10-03,2010-01-01
/company/auterra,Auterra,cleantech,,operating,USA,NY,Malta,Malta,2,2003-01-01,2003,2006-02-06,2012-08-23,2006-01-01
/company/autotask,Autotask,software,6000000,operating,USA,NY,East Greenbush,East Greenbush,1,2001-01-01,2001,2006-06-20,2006-06-20,2010-12-23
/company/aviary,Aviary,mobile,17000000,operating,USA,NY,New York,NY,3,2007-01-01,2007,2007-01-01,2012-06-27,2013-08-29
/company/avosoft,Avosoft,software,100000,operating,USA,NY,New York,New York,1,2010-04-01,2010,2010-01-05,2010-01-05,
/company/avventa,avVenta,advertising,20000000,operating,USA,NY,New York,New York,1,2005-01-01,2005,2009-01-14,2009-01-14,2011-01-01
/company/axialmarket,Axial Market,finance,8500000,operating,USA,NY,New York,New York,2,2006-01-01,2006,2010-11-05,2012-05-17,2013-02-12
/company/axiom,Axiom,legal,,operating,USA,NY,New York,New York,1,,,2013-02-06,2013-02-06,2012-07-01
/company/axsome-therapeutics,Axsome Therapeutics,biotech,1185000,operating,USA,NY,New York,New York,1,,,2013-07-03,2013-07-03,
/company/azoogleads,AzoogleAds,advertising,48000000,operating,USA,NY,New York,New York,1,2000-09-01,2000,2005-01-01,2005-01-01,2008-01-01
/company/b-side,B-Side Entertainment,games_video,7350000,closed,USA,NY,New York,New York,2,2005-04-07,2005,2006-10-11,2008-11-14,2009-06-03
/company/ba-insight,BA Insight,software,14500000,operating,USA,NY,New York,New York,3,2004-01-01,2004,2010-09-20,2013-04-03,2013-02-01
/company/babble,Babble,news,6250000,acquired,USA,NY,New York,New York,3,,,2009-02-05,2010-05-21,2010-05-21
/company/bamboom-labs,Bamboom Labs,games_video,4500000,operating,USA,NY,New York,Long Island City,1,,,2011-04-15,2011-04-15,2011-06-03
/company/bantam,Bantam Live,enterprise,1650000,acquired,USA,NY,New York,New York,2,2008-08-01,2008,2008-12-01,2009-12-31,2011-04-04
/company/barkbox,Barkbox,pets,6725000,operating,USA,NY,New York,New York City,3,,,2012-01-09,2013-04-09,2013-06-10
/company/barnes-noble,Barnes & Noble,ecommerce,300000000,ipo,USA,NY,New York,New York City,1,1917-01-01,1917,2012-04-30,2012-04-30,2013-08-20
/company/basno,basno,web,1000000,operating,USA,NY,New York,New York,1,,,2013-07-02,2013-07-02,2013-07-02
/company/baublebar,BaubleBar,fashion,5600000,operating,USA,NY,New York,New York,2,2011-01-01,2011,2010-11-05,2012-07-23,
/company/bbe,BBE,advertising,10000000,acquired,USA,NY,New York,New York,1,2004-04-01,2004,2008-01-01,2008-01-01,2011-01-01
/company/beats-by-dr-dre,Beats Electronics,music,60000000,operating,USA,NY,New York,New York,1,2006-01-01,2006,2013-03-06,2013-03-06,2013-09-27
/company/beauteeze-com,Beauteeze.com,search,70000,operating,USA,NY,New York,New York,1,2012-03-01,2012,2013-03-01,2013-03-01,2012-03-01
/company/beautystat-com,BeautyStat.com,ecommerce,,operating,USA,NY,New York,New York,1,2012-02-07,2012,2013-05-20,2013-05-20,2012-02-07
/company/beezag,Beezag,advertising,3250000,operating,USA,NY,New York,New York,2,2009-02-01,2009,2008-01-01,2010-01-24,2010-02-22
/company/behance,Behance,web,6500000,acquired,USA,NY,New York,New York,1,2006-02-01,2006,2012-05-14,2012-05-14,2013-05-22
/company/behind-the-burner,Behind the Burner,web,500000,operating,USA,NY,New York,New York,1,2008-01-01,2008,2008-01-01,2008-01-01,2010-08-30
/company/beliefnet,BeliefNet,web,7000000,acquired,USA,NY,New York,New York,1,2008-01-01,2008,2005-06-01,2005-06-01,2012-01-10
/company/bench,Bench,software,2000000,operating,USA,NY,New York,New York,2,2012-01-01,2012,2012-03-01,2013-07-16,2013-07-16
/company/benestream,BeneStream,software,250000,operating,USA,NY,New York,NEW YORK,1,2011-01-01,2011,2013-06-26,2013-06-26,
/company/berkley-networks,Berkley Networks,ecommerce,1030000,operating,USA,NY,New York,New York,2,2005-01-01,2005,2012-11-13,2013-06-20,
/company/bespoke-global,Bespoke Global,ecommerce,3030712,operating,USA,NY,New York,New York,3,,,2011-09-22,2013-04-05,
/company/bespoke-post,Bespoke Post,web,875000,operating,USA,NY,New York,New York,3,2011-01-01,2011,2011-06-06,2013-03-29,2013-03-29
/company/bestowed,Bestowed,ecommerce,75000,operating,USA,NY,New York,New York,1,2012-06-01,2012,2013-04-01,2013-04-01,2013-08-01
/company/bestvendor,BestVendor,software,3600000,acquired,USA,NY,New York,New York,2,2011-01-01,2011,2011-06-21,2011-12-19,2013-08-26
/company/betausersnow-com,BetaUsersNow.com,web,10000,closed,USA,NY,Woodside,Woodside,1,2011-05-01,2011,2011-01-15,2011-01-15,2011-01-01
/company/betaworks,betaworks,social,27500000,operating,USA,NY,New York,New York,2,2007-01-01,2007,2008-01-01,2010-03-11,2013-09-23
/company/bettercloud,BetterCloud,enterprise,13250000,operating,USA,NY,New York,New York,3,2011-11-01,2011,2012-05-10,2013-09-25,2013-07-13
/company/betterfly,Betterfly,web,2500000,operating,USA,NY,New York,New York,3,2010-01-01,2010,2010-09-20,2013-08-21,2013-08-21
/company/betterment,Betterment,finance,13000000,operating,USA,NY,New York,New York,2,2008-08-25,2008,2010-12-01,2012-10-03,2013-02-04
/company/beyond-oblivion,Beyond Oblivion,music,87000000,operating,USA,NY,New York,New York,2,,,2010-04-22,2011-03-07,2012-01-01
/company/bib-tuck,Bib + Tuck,ecommerce,600000,operating,USA,NY,New York,New York,1,2012-07-01,2012,2013-06-12,2013-06-12,2013-06-12
/company/bigthink,Big Think,web,,operating,USA,NY,New York,New York,1,2008-01-01,2008,2007-06-01,2007-06-01,2013-01-01
/company/bigtwist,BigTwist,enterprise,620000,operating,USA,NY,New York,Brooklyn,1,2011-11-08,2011,2012-01-19,2012-01-19,2011-11-01
/company/billguard,BillGuard,security,13000000,operating,USA,NY,New York,New York,2,2010-04-11,2010,2010-05-28,2011-10-06,2013-07-25
/company/binary-event-network,Binary Event Network,finance,,operating,USA,NY,New York,New York,1,2011-01-01,2011,2013-01-09,2013-01-09,2012-10-01
/company/binoptics,BinOptics,manufacturing,39505883,operating,USA,NY,Ithaca,Ithaca,6,2000-01-01,2000,2005-02-10,2011-12-15,2008-01-01
/company/biodigital,BioDigital,biotech,4000000,operating,USA,NY,New York,New York,1,2002-01-01,2002,2013-09-24,2013-09-24,2013-09-24
/company/bioenvision,Bioenvision,biotech,7410000,operating,USA,NY,New York,New York,1,1996-01-01,1996,2007-04-30,2007-04-30,
/company/birchbox,Birchbox,ecommerce,11900000,operating,USA,NY,New York,New York,2,2010-01-01,2010,2010-10-27,2011-08-17,2013-01-10
/company/bitehunter,BiteHunter,search,800000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2011-11-08,2011-11-08,2012-04-12
/company/bitinstant,BitInstant,fashion,1500000,operating,USA,NY,New York,New York,1,,,2013-05-18,2013-05-18,2012-02-01
/company/bitly,Bitly,web,31400000,operating,USA,NY,New York,New York,6,2008-01-01,2008,2008-01-01,2012-07-10,2013-07-30
/company/black-ocean,Black Ocean,web,100000000,operating,USA,NY,New York,New York,1,2010-01-01,2010,2011-09-01,2011-09-01,2013-02-13
/company/blackaeon-international,Blackaeon International,other,2700000,operating,USA,NY,New York,New York,9,,,2010-01-01,2012-04-30,
/company/blazemeter,BlazeMeter,enterprise,1200000,operating,USA,NY,New York,New York,1,2011-12-06,2011,2011-12-06,2011-12-06,2013-05-30
/company/blinkiverse,Blinkiverse,,25000,operating,USA,NY,New York,Brooklyn,1,2013-01-01,2013,2013-01-01,2013-01-01,
/company/blinpick,Blinpick,mobile,100000,operating,USA,NY,New York,New York City,1,2013-01-01,2013,2013-01-01,2013-01-01,
/company/blinq-media,BLiNQ Media,advertising,6600000,acquired,USA,NY,New York,New York,5,2008-03-01,2008,2010-03-14,2012-03-16,2012-08-21
/company/blip,Blip,games_video,27300000,acquired,USA,NY,New York,New York,7,2005-05-01,2005,2006-03-01,2012-07-30,2013-09-22
/company/blog-talk-radio,Blog Talk Radio,web,6536608,operating,USA,NY,New York,New York,3,2006-07-01,2006,2007-01-01,2010-03-29,2013-01-01
/company/blue-apron,Blue Apron,hospitality,8000000,operating,USA,NY,New York,Brooklyn,2,2012-01-01,2012,2013-02-19,2013-08-15,2013-09-30
/company/blue-flame-data,Blue Flame Data,software,6000000,operating,USA,NY,New York,New York,1,2000-01-01,2000,2005-06-01,2005-06-01,2005-09-15
/company/bluefly,Bluefly,ecommerce,21600000,ipo,USA,NY,New York,New York,2,1991-01-01,1991,2009-11-22,2011-09-15,2010-01-01
/company/bmobilized,bMobilized,mobile,1500000,operating,USA,NY,New York,New York,1,,,2012-05-02,2012-05-02,2012-12-20
/company/boardvote-inc,Boardvote Inc.,web,200000,operating,USA,NY,New York,New York City,1,2012-01-02,2012,2012-03-01,2012-03-01,2012-01-02
/company/bodyclocks-australia,BodyClocks Australia,health,20000,operating,USA,NY,New York,New York City,1,2013-07-01,2013,2013-07-01,2013-07-01,2013-07-01
/company/bolster,Bolster,web,750000,operating,USA,NY,New York,New York,1,2012-01-03,2012,2012-01-03,2012-01-03,2013-01-01
/company/bolt-solutions,BOLT Solutions,software,11500000,operating,USA,NY,New York,New York,1,2000-01-01,2000,2006-08-11,2006-08-11,
/company/bombfell,Bombfell,fashion,730000,operating,USA,NY,New York,New York,2,,,2012-04-01,2013-02-13,2013-02-13
/company/bomoda,Bomoda,fashion,2200000,operating,USA,NY,New York,New York,1,,,2012-08-01,2012-08-01,
/company/bonds-com,BONDS.COM,finance,23100000,operating,USA,NY,New York,New York,2,2013-04-01,2013,2011-03-01,2011-12-05,2011-12-13
/company/bondsy,Bondsy,web,754466,operating,USA,NY,New York,Brooklyn,2,2011-06-09,2011,2012-05-13,2012-07-01,2013-05-23
/company/bonobos,Bonobos,ecommerce,72650000,operating,USA,NY,New York,New York,5,2007-06-01,2007,2008-09-01,2013-03-13,2013-03-29
/company/booker-software,Booker,software,42000000,operating,USA,NY,New York,New York,2,2010-10-01,2010,2011-10-19,2013-04-17,2012-06-04
/company/booklr,Booklr,analytics,,operating,USA,NY,New York,New York,1,2010-01-01,2010,2011-01-01,2011-01-01,
/company/boomset,Boomset,mobile,151000,operating,USA,NY,New York,New York,3,2011-02-14,2011,2012-04-05,2012-12-26,2012-01-01
/company/boonty,Boonty,games_video,10000000,acquired,USA,NY,New York,New York,1,2001-03-01,2001,2005-07-07,2005-07-07,2010-04-01
/company/bootstrap-software,Bootstrap Software,consulting,5500000,operating,USA,NY,New York,New York,1,1999-01-01,1999,2009-11-02,2009-11-02,2011-01-01
/company/borderfree-inc,Borderfree Inc,ecommerce,11100000,operating,USA,NY,New York,New York,2,1999-01-01,1999,2003-05-01,2012-07-06,2013-04-09
/company/bounce-exchange,Bounce Exchange,enterprise,1500000,operating,USA,NY,New York,New York,1,2010-04-01,2010,2013-06-24,2013-06-24,2013-06-01
/company/boundlessgeo,Boundless Geo,software,3000000,operating,USA,NY,New York,Brooklyn,1,,,2013-05-15,2013-05-15,
